"","Team 1","Team 2","Team 3","Team 4","Team 5","Team 6","Team 7","Team 8","Team 9","Team 10","Team 11","Team 12","Team 13","Team 14","Team 15","Team 16","Team 17","Team 18","Team 19","Team 20","Team 21","Team 22","Team 23","Team 24","Team 25","Team 26","Team 27","Team 28","Team 29","Team 30","Team 31","Team 32","Team 33","Team 34","Team 35","Team 36","Team 37","Team 38","Team 39","Team 40","Team 41","Team 42","Team 43","Team 44","Team 45","Team 46","Team 47","Team 48","Team 49","Team 50","Team 51","Team 52","Team 53","Team 54","Team 55","Team 56","Team 57","Team 58","Team 59","Team 60","Team 61","Team 62","Team 63","Team 64"
"Team 43",0.110170069751958,0.131954707302264,0.138823655280412,0.148509830826084,0.168815875704502,0.191476748705951,0.198877178889677,0.2067767476354,0.209815213785273,0.229005738861157,0.231497850813969,0.233689641385196,0.234099012913936,0.275644356789346,0.28120772605171,0.291428512153797,0.300031913903417,0.309857881966806,0.327488137283888,0.332818467973922,0.335101519998991,0.359929969085478,0.385290585584042,0.385875232055521,0.388213646805065,0.389480666600071,0.391497668465608,0.39209919117633,0.393977162460225,0.4072346595259,0.420541899072095,0.424920934481318,0.426344417801158,0.435185428801682,0.448861967291347,0.45989457886953,0.461458836085139,0.462087924205725,0.46553332385731,0.467978706048995,0.487783142625582,0.490650802321719,NA,0.503359077814892,0.53334993717205,0.544781142555304,0.56015478110426,0.564671231867532,0.564722418833353,0.565053590933035,0.603692054864556,0.603945343875948,0.613549957882078,0.643861117274922,0.660701443977815,0.661105819690589,0.664764179795819,0.671676295300648,0.723941613431449,0.735298095652533,0.755301577034268,0.776898572499557,0.795365824003111,0.852454677552342
"Team 44",0.108859736247163,0.13042324975572,0.137225079817444,0.146818733240541,0.166938884210096,0.189405214996311,0.196745064464246,0.204581570835758,0.207596222133803,0.226642002140039,0.229116035241276,0.231292062071397,0.231698503482582,0.272969664702469,0.278499805889767,0.288661695446071,0.29721767841258,0.306991902913939,0.324535772053268,0.329841617461413,0.332114414072149,0.356840321298111,0.382113203316902,0.38269603001387,0.385027257616487,0.386290444310132,0.388301432763677,0.38890118318758,0.390773683632829,0.403995244341491,0.417271144550256,0.421640904201214,0.423061482907422,0.431885669628727,0.445540309085414,0.456558910107897,0.458121445124894,0.458749859148681,0.462191755229186,0.464634844024294,0.484426621173011,0.487293320703743,0.496640922185108,NA,0.530004304290001,0.541447003127397,0.556841646025116,0.561365477142227,0.561416750902243,0.561748486253305,0.600472959868097,0.600726945543159,0.610359254362437,0.640774150649377,0.6576828404111,0.658088951961532,0.661763217079773,0.668706371822356,0.721248260397557,0.732674627619659,0.752809715281411,0.774560997615353,0.793170229519708,0.850756674879046
"Team 45",0.0977389978506671,0.117389838451767,0.123608570927632,0.13239635095891,0.150889594009488,0.17164105571019,0.178444050526015,0.185720152133732,0.1885227411965,0.206274157250796,0.208585821433286,0.210620136531673,0.21100022291734,0.249783156139522,0.255008320450166,0.264627436221463,0.272744183008573,0.282036567801559,0.298769133907797,0.303843214404294,0.306018670781491,0.329760999880875,0.354172136572585,0.354736812927759,0.356996220802913,0.358221012667429,0.360171632775455,0.360753559029481,0.36257094215737,0.375426306009357,0.388375150775701,0.392646202326438,0.394035647799213,0.40267697062991,0.416084485038984,0.426935540435859,0.42847662786117,0.429096578350604,0.432493769930808,0.434906823011576,0.454507346001075,0.457354052349131,0.46665006282795,0.469995695709999,NA,0.511499903427724,0.52702168301283,0.531593858899514,0.531645709272333,0.531981190777875,0.571328772514614,0.571588067083631,0.581433538148113,0.612673501425304,0.630141417642292,0.630561849351985,0.634367574757001,0.641568499692222,0.696460694917169,0.708492467415807,0.729777200160757,0.7528899342943,0.77276322903336,0.834848431437998
"Team 46",0.093756169612227,0.112706273485103,0.118710264726059,0.127200350129229,0.145089183445224,0.165198128512819,0.171798719748574,0.178862848731102,0.181585034406672,0.198843265374067,0.201092751629112,0.203072739339051,0.203442715876888,0.241261303583231,0.246366742752602,0.255771802964686,0.263714334270571,0.27281447949212,0.289220321449862,0.294200270004034,0.296336074049849,0.319673222508163,0.343720559598377,0.344277455405716,0.346506018987027,0.347714282977624,0.349638859851265,0.350213083118478,0.352006606136607,0.364701708039807,0.377504226389978,0.381730342052906,0.383105525361584,0.391662076773906,0.404951476636281,0.415718900466873,0.417248979221628,0.417864562118142,0.42123844165961,0.423635574604349,0.4431264586774,0.445960158722314,0.455218857444696,0.458552996872603,0.488500096572276,NA,0.515541096966296,0.520123200626014,0.520175174652712,0.52051146222213,0.560025819562281,0.560286689135879,0.570196584900846,0.601700706406765,0.619356033732244,0.619781327981293,0.623631821883388,0.630921167514995,0.686647547037241,0.698900130199059,0.720609060030296,0.744231132378888,0.764583049972387,0.82840694687904
"Team 47",0.0886044152097517,0.10663576561238,0.112357323724217,0.12045515263503,0.137544866547622,0.156799969154396,0.163130578147843,0.169911407524187,0.172525981550809,0.189122181699306,0.191287952419861,0.193194746218005,0.193551096995611,0.230061979540921,0.235003828805147,0.244115618514082,0.251818662229176,0.260653635052212,0.276606349187309,0.281455108366014,0.283535556190919,0.306303445274812,0.329832641202674,0.330378363166344,0.332562586275873,0.333747060754486,0.335634108661625,0.336197221310997,0.337956298060099,0.350418699824867,0.363006319149359,0.367165863033182,0.368519851699554,0.376949694168975,0.390059974959905,0.400698074387441,0.402210925541304,0.40281965818313,0.406156816316685,0.408528705389313,0.427840482326762,0.430652026125406,0.43984521889574,0.443158353974884,0.472978316987171,0.484458903033704,NA,0.504587842805383,0.504639896940215,0.50497671097287,0.544651337648275,0.544913915382236,0.554895034920705,0.586707790150267,0.604590969838368,0.605022240579127,0.608927889836234,0.616326811922915,0.673115074943917,0.685654559937705,0.70791937502313,0.732215644522323,0.753206604935667,0.81938618819515
"Team 48",0.0871335789156174,0.104900059624645,0.110540011513538,0.118524351954667,0.135382296158098,0.154388851432926,0.160640660147915,0.167338686670519,0.16992177594224,0.186323871947299,0.188465045286691,0.190350323092041,0.190702667408697,0.226827361002932,0.231720640092486,0.240745192025525,0.248376829068553,0.257132547215652,0.27294931877158,0.277758586625292,0.279822351340723,0.3024179271878,0.325788825813531,0.32633111506413,0.328501707326637,0.329678862528513,0.331554355106534,0.332114044627431,0.333862502340141,0.346252896196834,0.35877352279943,0.362912197595213,0.364259529069113,0.37264942702094,0.38570273263049,0.396299208282868,0.397806475515811,0.398412984901427,0.401738195186587,0.404101839507338,0.42335413597467,0.426158156695493,0.435328768132468,0.438634522857773,0.468406141100486,0.479876799373986,0.495412157194617,NA,0.500052058567539,0.500388903685854,0.540096350324536,0.540359338032102,0.550357922644497,0.582250825421289,0.6001954409313,0.600628338985143,0.604549038063689,0.611978014913691,0.669064332447957,0.681685723252701,0.704110336768924,0.728601983467843,0.749779409214368,0.81665431156686
"Team 49",0.0871170171111123,0.104880508860392,0.110519539389335,0.118502598130395,0.135357923368932,0.154361667794355,0.160612584814422,0.167309674056166,0.169892406857332,0.186292304176552,0.188433198759795,0.190318232704048,0.190670531609032,0.226790843639118,0.231683571010636,0.240707131574255,0.248337956728215,0.257092773274666,0.272907997053283,0.277716814940899,0.279780389519036,0.302373999617689,0.325743088718082,0.326285338681205,0.328455774915896,0.32963284632132,0.331508206583413,0.332067856902018,0.333816192987915,0.346205761415814,0.358725618856073,0.362864053762299,0.364211308679994,0.372600746922804,0.385653395581665,0.396249390112086,0.397756592707813,0.398363076350998,0.401688148224565,0.40405169695866,0.423303301509107,0.426107234332849,0.435277581166647,0.438583249097757,0.468354290727667,0.479824825347288,0.495360103059785,0.499947941432461,NA,0.500336845145594,0.540044626106969,0.540307618217739,0.550306391602118,0.582200174732359,0.600145471811354,0.600578387964173,0.604499254517301,0.611928566258428,0.669018224164951,0.681640536726822,0.704066951611483,0.728560805027093,0.749740340299489,0.81662313058379
"Team 50",0.0870099226876793,0.104754083285418,0.110387154653177,0.118361923425284,0.13520030856296,0.154185870494246,0.160431019135131,0.167122044944192,0.169702471631734,0.186088144442322,0.18822723552707,0.190110691723305,0.190462696819539,0.226554658293682,0.231443815464116,0.2404609605904,0.248086531547817,0.256835513064539,0.272640719153837,0.27744662454179,0.279508968390103,0.302089853478368,0.325447226884175,0.325989222456708,0.32815864838261,0.329335177182508,0.331209680650034,0.331769077116473,0.333516625606608,0.345900848599407,0.358415724328032,0.362552605364362,0.363899364376853,0.372285824589726,0.385334216809186,0.395927093480155,0.397433877151475,0.398040193950072,0.401364368697956,0.403727297840217,0.422974416159794,0.425777778876109,0.434946409066965,0.438251513746695,0.468018809222125,0.47948853777787,0.49502328902713,0.499611096314146,0.499663154854407,NA,0.539709923524263,0.539972943990826,0.549972933714682,0.581872397357528,0.599822096066873,0.600255129129702,0.604177077531978,0.611608552840741,0.668719801895907,0.681348074515334,0.703786138656476,0.728294265015933,0.749487446503349,0.816421274506049
"Team 51",0.0751686061863184,0.0907379352465917,0.0956978669401296,0.102733978255921,0.117645774964689,0.134549766689231,0.140131343242414,0.146123091381272,0.148437071573025,0.163172976490698,0.165102089659642,0.166801695997889,0.16711944831534,0.19988013338172,0.204345729169595,0.212599165668854,0.219596628777485,0.22764507327141,0.242239476341819,0.246691244084621,0.248603631502932,0.269622087060804,0.291517665609167,0.292027617864001,0.294069640905152,0.295177649271077,0.296943815804411,0.297471080410715,0.299118837347959,0.310821459942275,0.322693287461808,0.326627762239378,0.327909720073152,0.335904750515047,0.34838571668722,0.358555378077855,0.360004697124587,0.360588083278073,0.36378850519287,0.366065490991687,0.384675456158718,0.38739539995337,0.396307945135444,0.399527040131903,0.428671227485386,0.439974180437719,0.455348662351724,0.459903649675464,0.459955373893031,0.460290076475737,NA,0.500264701130858,0.510345126551488,0.542718003811124,0.561080649684116,0.561524959455765,0.565551870645722,0.573196242673368,0.632562473348062,0.645839085619916,0.669564917553136,0.695680131850645,0.718433726005323,0.791354924802559
"Team 52",0.0750950330039647,0.0906506168803067,0.0956062774314551,0.102636419000219,0.117535909977599,0.134426520692106,0.140003811661378,0.14599103262131,0.148303284767981,0.163028450863243,0.164956192189148,0.16665459641581,0.166972124668778,0.199710854613797,0.204173633547958,0.212421974905869,0.219415231120233,0.227458964970088,0.242045175727862,0.246494534249446,0.248405899592137,0.269413631750478,0.291299033555122,0.291808760880981,0.293849888743671,0.294957415075925,0.296722818618351,0.297249856723793,0.298896909614417,0.310594697279563,0.322461916114554,0.326394929324273,0.327676418016451,0.335668601108979,0.348145392759605,0.358311896469876,0.35976078332465,0.36034399676539,0.363543484004535,0.365819818014694,0.384424867462178,0.387144154202913,0.396054656124052,0.399273054456841,0.428411932916369,0.439713310864121,0.455086084617764,0.459640661967898,0.459692381782261,0.460027056009174,0.499735298869142,NA,0.510080535837445,0.542455222930665,0.560819881925137,0.561264249256099,0.565291701190973,0.572937194212467,0.63231634384104,0.645596866841416,0.669330617381225,0.695455926648572,0.718219494377363,0.791180049197183
"Team 53",0.0723416022751547,0.0873807108695475,0.0921757329228389,0.0989812270151834,0.113417166406384,0.129802950806819,0.135218379405962,0.141034513837907,0.143281433905878,0.157600242662001,0.159476027763262,0.16112889526052,0.16143793489734,0.193343409375693,0.197699050198751,0.205753452110673,0.212586428985181,0.220450520991125,0.234723854382997,0.239081081262282,0.240953343739839,0.261550139903342,0.283044239085924,0.283545300982495,0.285551934084028,0.286640880486127,0.288376866953174,0.288895170493177,0.290515067744314,0.302026132956741,0.313714942114312,0.317591277988825,0.318854563307219,0.326736145225091,0.339050368134748,0.349093514738266,0.350525487856662,0.351101940058026,0.354264815099417,0.356515594870697,0.374927200520299,0.377620517166336,0.386450042117922,0.389640745637563,0.418566461851887,0.429803415099154,0.445104965079295,0.449642077355503,0.449693608397882,0.450027066285317,0.489654873448512,0.489919464162555,NA,0.532430203891779,0.550864084558167,0.551310465962411,0.555356903547397,0.563042064076835,0.622891468222142,0.63631661555563,0.660344880055064,0.686847977444646,0.709986647373258,0.784439114045715
"Team 54",0.0640938153787522,0.0775616508686172,0.0818661861744756,0.0879842796089273,0.100996144216564,0.115821851076027,0.120734911992611,0.126018852631658,0.128062213436202,0.14111060499912,0.142823402636527,0.14433331379311,0.144615693448818,0.173885939029366,0.177899912888682,0.185334017969238,0.191652505930311,0.198937850171518,0.212197464700407,0.21625469543392,0.217999415173075,0.237247376595987,0.257440550302388,0.257912591974455,0.259803604323203,0.260830207403342,0.262467390539161,0.26295633406448,0.264484882659086,0.275364858596507,0.286445298191918,0.290127129647878,0.291327808229121,0.298827480507587,0.310575075839043,0.320183349863946,0.321555318421622,0.322107756474213,0.325140313823035,0.327299844137197,0.34501161277732,0.347609537217102,0.356138882725078,0.359225849350622,0.387326498574696,0.398299293593236,0.413292209849733,0.417749174578711,0.417799825267641,0.418127602642472,0.457281996188876,0.457544777069335,0.467569796108221,NA,0.518556317672584,0.51900677181844,0.523092525759327,0.530864264061451,0.591926721654172,0.605756514962763,0.630631827130611,0.658253534110238,0.682528452667753,0.76166369170987
"Team 55",0.0597808987834087,0.0724125932357363,0.0764550500246389,0.0822049607905056,0.0944506448654131,0.108431396831233,0.113071051961074,0.118064622536127,0.11999671592499,0.132348043704746,0.133971071738624,0.135402180242509,0.135669857121394,0.163475501219834,0.167297827496089,0.174382868620946,0.180410685221185,0.187367744059921,0.20004877148693,0.203933848310245,0.205605241911573,0.224072442239472,0.243502228967734,0.24395710986309,0.245779689676553,0.246769352268275,0.248347930926689,0.248819445381299,0.25029372368591,0.260796918424095,0.271510798395215,0.275074669668657,0.276237295133578,0.283503900926784,0.294902453516978,0.304239831325238,0.305574190964259,0.30611156112371,0.309062179561463,0.31116415944084,0.3284290566724,0.330965209810389,0.339298556022185,0.3423171595889,0.369858582357708,0.380643966267756,0.395409030161632,0.3998045590687,0.399854528188646,0.400177903933127,0.438919350315884,0.439180118074863,0.449135915441833,0.481443682327416,NA,0.500451090536619,0.504543996719665,0.512336207509716,0.573874470607754,0.587890117658756,0.613172854131713,0.64135766168737,0.66622417735223,0.747922540076182
"Team 56",0.0596795612362567,0.072291489451738,0.076327741891762,0.0820689290769183,0.0942964311223798,0.108257085029526,0.112890225963863,0.117876872052824,0.119806310340011,0.132140982480025,0.13376186271929,0.135191085271491,0.135458410217753,0.163228902157628,0.16704661394005,0.174123240856186,0.180144041178362,0.187093164834875,0.199760176940257,0.203641075839562,0.205310688792193,0.223758884762027,0.243170003172377,0.243624463311507,0.245445364752398,0.246434121001131,0.248011261286456,0.248482347847199,0.249955293430487,0.260449220156592,0.271154055838849,0.27471501031334,0.275876694147366,0.283137524976199,0.294527402275804,0.303858022496907,0.305191442108133,0.305728435514748,0.308677003810133,0.310777542339681,0.328031203567781,0.330565796701855,0.338894180309411,0.341911048038468,0.369438150648015,0.380218672018707,0.394977759420873,0.399371661014857,0.399421612035827,0.399744870870298,0.438475040544235,0.438735750743901,0.448689534037589,0.48099322818156,0.499548909463381,NA,0.504092939741123,0.511885381529637,0.573433168440665,0.587452895892222,0.612744786623276,0.640942520008236,0.665822821824639,0.747582203469158
"Team 57",0.058767388013044,0.0712011453576166,0.0751814540760912,0.0808439667282153,0.0929074332010017,0.106686668434763,0.111260985004731,0.116185089043783,0.118090542888888,0.130274712972323,0.13187617960326,0.133288354165322,0.133552497710797,0.161005023167482,0.164780964086131,0.171781405004711,0.177738656689737,0.184615885961059,0.197155853674013,0.200998864751695,0.202652327390846,0.22092806263582,0.240169587644868,0.240620223104155,0.242425867047263,0.243406383332291,0.244970445689066,0.245437641517769,0.246898468258552,0.257308085976498,0.267930589818621,0.271464978929888,0.272618085215765,0.279826294400238,0.291137066549302,0.300406016794746,0.301730853804083,0.302264407120031,0.305194252937411,0.307281625711233,0.324432561954515,0.326952878589561,0.335235820204181,0.338236782920227,0.365632425242998,0.376368178116612,0.391072110163766,0.395450961936311,0.395500745482699,0.395822922468022,0.434448129354278,0.434708298809027,0.444643096452603,0.476907474240673,0.495456003280335,0.495907060258877,NA,0.507793958372799,0.569423691954003,0.583479478539987,0.60885277064307,0.637166087855276,0.662170143416476,0.744480229170721
"Team 58",0.057066334099893,0.0691666370437908,0.0730421562345502,0.0785572280872683,0.0903129969747156,0.103751458535483,0.108215169949552,0.113021617160791,0.114881933331443,0.126782642229286,0.128347515839199,0.129727550826561,0.1299856960867,0.156837758116635,0.160534667216974,0.167390865695938,0.173227703112414,0.179968592438806,0.192267328296175,0.196038318508994,0.197661069506712,0.215608396601546,0.234526082073857,0.234969403044889,0.236745862637709,0.237710614113096,0.239249650483716,0.239709399767012,0.24114702839931,0.251395102760348,0.261859567305441,0.265342898379573,0.266479511717498,0.273586460925887,0.284744737658805,0.293894551386837,0.295202789156845,0.295729687777824,0.298623301877771,0.30068518184854,0.317636761693625,0.320129302527855,0.328323704699352,0.331293628177644,0.358431500307778,0.369078832485004,0.383673188077085,0.388021985086309,0.388071433741572,0.388391447159259,0.426803757326632,0.427062805787533,0.436957935923165,0.469135735938549,0.487663792490284,0.488114618470363,0.492206041627202,NA,0.561763410691719,0.575883008909464,0.601402930807645,0.62992773518385,0.655160644584062,0.738504119362779
"Team 59",0.0450836776286351,0.0547908243183623,0.0579109568017912,0.0623604024112189,0.0718814613875449,0.0828270463038696,0.0864773861135845,0.0904162253397392,0.0919430301065063,0.10174062118251,0.103032872572296,0.104173246373348,0.104386640422863,0.126720767377178,0.129817072371759,0.135573239460582,0.140487814115948,0.146179938394775,0.156610603821464,0.159820623868422,0.161203688210792,0.176569226128306,0.192903963683044,0.193288473768962,0.194830061911966,0.19566779295361,0.197004974424272,0.197404609851545,0.198654813991513,0.207591081036413,0.216760138092588,0.219822204688033,0.220822437340396,0.227088695971424,0.236969198886341,0.245109914904752,0.246276734656645,0.246746879362652,0.249330891605187,0.251174309426153,0.266397941872145,0.268646702804486,0.276058386568551,0.278751739602443,0.303539305082831,0.313352452962759,0.326884925056083,0.330935667552043,0.330981775835049,0.331280198104093,0.367437526651938,0.36768365615896,0.377108531777858,0.408073278345828,0.426125529392246,0.426566831559335,0.430576308045997,0.438236589308281,NA,0.514389358012927,0.540658084974378,0.570424901888095,0.597120140475983,0.687806913965135
"Team 60",0.0426689903108217,0.0518844701699092,0.0548487006566142,0.0590776196334099,0.0681338905210239,0.0785571234361411,0.0820361118865763,0.085791659250333,0.087247862395334,0.0965983532480836,0.0978324040622123,0.0989215666514,0.0991253932582272,0.120485280853826,0.123450765567911,0.128966483292605,0.13367859769689,0.139139495234727,0.149155550174787,0.152240348136541,0.15356980413349,0.16835374335446,0.184098375145563,0.184469344956232,0.185956809102801,0.186765236831318,0.188055803289559,0.188441545064422,0.189648397474134,0.19827976701718,0.207145064967532,0.210107740400197,0.211075729350373,0.217142484694484,0.226717172749212,0.234613986988438,0.235746445601548,0.236202787606745,0.238711371995031,0.240501429676108,0.255298723338261,0.257486676862012,0.264701904347467,0.267325372380341,0.291507532584193,0.301099869800941,0.314345440062295,0.318314276747299,0.318359463273178,0.318651925484666,0.354160914380084,0.354403133158584,0.36368338444437,0.394243485037237,0.412109882341244,0.412547104107778,0.416520521460013,0.424116991090536,0.485610641987073,NA,0.526330344574599,0.556263607084582,0.583195846068377,0.675312630029583
"Team 61",0.0385644865753969,0.0469369548752691,0.0496333240762772,0.0534828837481646,0.0617377861191413,0.0712573549112237,0.0744391812802142,0.077876451664919,0.0792099448912021,0.0877818461242071,0.0889143508216974,0.0899141243441851,0.090101247068761,0.109753484925502,0.112488612787616,0.117580246586792,0.121934574866935,0.12698604070107,0.136265704687137,0.139127509175962,0.140361414850507,0.154105307001833,0.16878785430325,0.169134367923608,0.17052403421893,0.171279486207169,0.172485740817286,0.172846343970258,0.17397472958734,0.182053011731323,0.190365064848312,0.193146210418781,0.194055253552616,0.199756672099793,0.208769186075073,0.216215647947436,0.217284510893369,0.217715296149734,0.220084110716068,0.221775177363963,0.235777981478768,0.237852072050589,0.244698422965732,0.247190284718589,0.270222799839243,0.279390939969704,0.292080624976871,0.295889663231076,0.295933048388517,0.296213861343524,0.330435082446864,0.330669382618775,0.339655119944936,0.369368172869389,0.386827145868287,0.387255213376724,0.39114722935693,0.398597069192355,0.459341915025622,0.473669655425401,NA,0.530111697220362,0.557368178753975,0.651784866707599
"Team 62",0.0343337845875033,0.0418277142250658,0.0442442004393792,0.047696757273118,0.0551105891732882,0.0636776388747779,0.0665452617367538,0.0696454539223161,0.0708488350260757,0.0785931478499009,0.0796174525240394,0.0805219285262476,0.0806912379418542,0.0985132468075752,0.101000040091643,0.105633553478001,0.109600412483302,0.114207363744926,0.122684439097485,0.125302392932998,0.126431692821616,0.139032215356025,0.152537626230376,0.152856913848439,0.154137649899435,0.154834058140085,0.155946288458041,0.156278843938804,0.157319643428067,0.164778841348407,0.172468502102485,0.175044715458655,0.175887135573649,0.181174761873979,0.189547485158986,0.196478589923698,0.197474465460612,0.197875904618832,0.200084070081763,0.201661197229442,0.214744454611669,0.216685979921084,0.223101427500443,0.225439002384647,0.2471100657057,0.255768867621112,0.267784355477677,0.271398016532157,0.271439194972907,0.271705734984067,0.304319868149355,0.304544073351428,0.313152022555354,0.341746465889762,0.35864233831263,0.359057479991764,0.362833912144724,0.37007226481615,0.429575098111905,0.443736392915418,0.469888302779638,NA,0.527446129151287,0.623939022674454
"Team 63",0.0308709137337985,0.0376384729519295,0.0398229955594957,0.0429460500905564,0.0496599545223124,0.0574311926723496,0.0600355530563189,0.0628528931779992,0.0639469749013866,0.0709945063582887,0.0719275087129515,0.0727515302035208,0.0729057966733588,0.0891750604798103,0.0914500406029296,0.0956920694776722,0.0993270575311757,0.103552399299803,0.111338013393451,0.113745237997033,0.114784046526345,0.126391688106015,0.13886726242141,0.139162634409645,0.140347639877342,0.140992128771321,0.142021635887005,0.142329504282932,0.143293180566278,0.15020586831279,0.15734357405334,0.159737472011565,0.160520558809746,0.165438963110604,0.17323833440641,0.17970530499603,0.180635275411209,0.181010203761025,0.183073115275815,0.184547091281633,0.196793727787737,0.198614007790959,0.204634175996889,0.206829770480292,0.22723677096664,0.235416950027613,0.246793395064333,0.250220590785632,0.250259659700511,0.250512553496651,0.281566273994677,0.281780505622637,0.290013352626742,0.317471547332247,0.33377582264777,0.334177178175361,0.337829856583524,0.344839355415938,0.402879859524017,0.416804153931623,0.442631821246025,0.472553870848713,NA,0.597823943391737
"Team 64",0.02097985067215,0.0256364380325386,0.0271440149738639,0.0293030861380658,0.0339598203465951,0.0393759577448814,0.0411973445095176,0.0431712503625652,0.0439387962711841,0.0488964330141613,0.0495545157325446,0.0501360723824924,0.050244982304934,0.0617944409240608,0.0634195401399174,0.066456444060767,0.0690656962592594,0.0721067896317289,0.0777331669690414,0.079478807099721,0.080232999609263,0.0886967268757546,0.0978684178569506,0.0980865179089169,0.0989619597440967,0.0994383851356479,0.100199864722473,0.100427685507445,0.101141111587525,0.106272566309079,0.111596743646334,0.113388284083508,0.113974972080985,0.117667105808474,0.123547748565656,0.128447963628242,0.129154442756969,0.129439397298522,0.131008590144516,0.132131179228877,0.141503056575299,0.142902905096614,0.147545322447658,0.149243325120954,0.165151568562002,0.17159305312096,0.18061381180485,0.183345688433139,0.18337686941621,0.183578725493951,0.208645075197441,0.208819950802817,0.215560885954285,0.23833630829013,0.252077459923818,0.252417796530842,0.255519770829279,0.261495880637221,0.312193086034865,0.324687369970417,0.348215133292401,0.376060977325546,0.402176056608263,NA
